
4790,7134,The Element of Crime (1984) ,A cop in a dystopian Europe investigates a serial killings suspect using controversial methods written by his now disgraced former mentor.,LarsvonTrier,MichaelElphick,EsmondKnight,MeMeLai
4791,7137,The Cooler (2003) ,"In an old school Las Vegas casino, its top gambling jinx breaks his curse when he falls in love, much to his boss' consternation.",WayneKramer,WilliamH.Macy,MariaBello,AlecBaldwin
4792,7139,In America (2002) ,A family of Irish immigrants adjust to life on the mean streets of Hell's Kitchen while also grieving the death of a child.,JimSheridan,PaddyConsidine,SamanthaMorton,DjimonHounsou
4793,7141,My Flesh and Blood (2003) ,"Documentary following Susan Tom of Fairfield, California and her 11 adopted special needs children.",JonathanKarsh,SusanTom,AnthonyTom,FaithTom
4794,7142,Honey (2003) ,"Honey is a sexy, tough music video choreographer who shakes up her life after her mentor gives her an ultimatum: sleep with him or be blacklisted within their industry.",BilleWoodruff,JessicaAlba,MekhiPhifer,RomeoMiller
4795,7143,The Last Samurai (2003) ,An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.,EdwardZwick,TomCruise,KenWatanabe,BillyConnolly
4796,7147,Big Fish (2003) ,A frustrated son tries to determine the fact from fiction in his dying father's life.,TimBurton,EwanMcGregor,AlbertFinney,BillyCrudup
4797,7149,Something's Gotta Give (2003) ,A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.,NancyMeyers,JackNicholson,DianeKeaton,KeanuReeves
4798,7150,Stuck on You (2003) ,Conjoined twins from Martha's Vineyard move to Los Angeles so that one of them can pursue an acting career.,,MattDamon,GregKinnear,EvaMendes
4799,7151,Girl with a Pearl Earring (2003) ,A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.,PeterWebber,ScarlettJohansson,ColinFirth,TomWilkinson
4800,7153,The Lord of the Rings: The Return of the King (2003) ,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,PeterJackson,ElijahWood,ViggoMortensen,IanMcKellen
4801,7154,Mona Lisa Smile (2003) ,A free-thinking art professor teaches conservative 1950s Wellesley girls to question their traditional social roles.,MikeNewell,JuliaRoberts,KirstenDunst,JuliaStiles
4802,7155,Calendar Girls (2003) ,A Women's Institute chapter's fundraising effort for a local hospital by posing nude for a calendar becomes a media sensation.,NigelCole,HelenMirren,JulieWalters,PenelopeWilton
4803,7156,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara (2003) ,"The story of America as seen through the eyes of the former Secretary of Defense under President John F. Kennedy and President Lyndon B. Johnson, Robert McNamara.",ErrolMorris,RobertMcNamara,JohnF.Kennedy,FidelCastro
4804,7158,House of Sand and Fog (2003) ,An abandoned wife is evicted from her house and starts a tragic conflict with her house's new owners.,VadimPerelman,JenniferConnelly,BenKingsley,RonEldard
4805,7160,Monster (2003) ,"Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.",PattyJenkins,CharlizeTheron,ChristinaRicci,BruceDern
4806,7161,Cheaper by the Dozen (2003) ,"With his wife doing a book tour, a father of twelve must handle a new job and his unstable brood.",ShawnLevy,SteveMartin,BonnieHunt,HilaryDuff
4807,7162,Cold Mountain (2003) ,"In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.",AnthonyMinghella,JudeLaw,NicoleKidman,RenéeZellweger
4808,7163,Paycheck (2003) ,"What seemed like a breezy idea for an engineer to net him millions of dollars, leaves him on the run for his life and piecing together why he's being chased.",JohnWoo,BenAffleck,AaronEckhart,UmaThurman
4809,7164,Peter Pan (2003) ,"The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place.",P.J.Hogan,JeremySumpter,JasonIsaacs,OliviaWilliams
4810,7165,The Company (2003) ,"Ensemble drama centered around a group of ballet dancers, with a focus on one young dancer who's poised to become a principal performer.",RobertAltman,NeveCampbell,JamesFranco,MalcolmMcDowell
4811,7167,Japanese Story (2003) ,"Against the background of an Australian desert, Sandy, a geologist, and Hiromitsu, a Japanese businessman, play out a story of human inconsequence in the face of the blistering universe. ...
                    See full summary »",SueBrooks,ToniCollette,GotaroTsunashima,LynetteCurran
4812,7169,Chasing Liberty (2004) ,Anna wants to be like other girls her age (18): date a guy etc. but she's the US president's daughter and always guarded. In Prague he breaks his promise of only 2 agents following her to a concert and she runs away with Ben to see Europe.,AndyCadiff,MandyMoore,MatthewGoode,MarkHarmon
4813,7171,Aileen: Life and Death of a Serial Killer (2003) ,"Nick Broomfield's second documentary about serial killer Aileen Wuornos, focusing on her mental state on death row.",,AileenWuornos,NickBroomfield,TerryHumphreys-Slay
4814,7173,Along Came Polly (2004) ,A buttoned-up newlywed finds his strictly organized life descend into chaos when he falls in love with an old classmate.,JohnHamburg,BenStiller,JenniferAniston,DebraMessing
4815,7175,Torque (2004) ,A biker returns from Thailand to set things straight with his girlfriend. One gang leader wants him for delivery of 2 motorbikes filled with crystal meth and another gang leader wants him for murdering his brother.,JosephKahn,MartinHenderson,IceCube,MonetMazur
4816,7176,Crimson Gold (2003) ,An Iranian pizza delivery man sees the worst of corruption and social unbalance in his city and is driven to crime.,JafarPanahi,HossainEmadeddin,KamyarSheisi,AzitaRayeji
4817,7177,Osama (2003) ,"After the rise of the Taliban in Afghanistan and the restriction of women in public life, a pre-teen girl is forced to masquerade as a boy in order to find work to support her mother and grandmother.",SiddiqBarmak,MarinaGolbahari,ZubaidaSahar,KhwajaNader
4818,7178,The Great Gatsby (1974) ,"A Midwesterner becomes fascinated with his nouveau riche neighbor, who obsesses over his lost love.",JackClayton,RobertRedford,MiaFarrow,BruceDern
4819,7179,Wuthering Heights (1992) ,A man becomes obsessed with vengeance when his soul mate marries another man.,PeterKosminsky,JulietteBinoche,RalphFiennes,JanetMcTeer
4820,7181,Ship of Fools (1965) ,A varied group of passengers boarding a ship bound for pre-WWII Germany represents a microcosm of early 1930s society.,StanleyKramer,VivienLeigh,SimoneSignoret,JoséFerrer
4821,7184,This Property Is Condemned (1966) ,"The dramatic love story of small-town Mississippi girl Alva Starr and railroad official Owen Legate, set during the Great Depression.",SydneyPollack,NatalieWood,RobertRedford,CharlesBronson
4822,7190,Jane Eyre (1970) ,"Jane Eyre is an orphan, sent to Lowood school, and eventually becomes a governess at Thornfield hall to a girl named Adele. While she is there, many strange things happen and eventually she...
                    See full summary »",DelbertMann,GeorgeC.Scott,SusannahYork,IanBannen
4823,7191,Blame It on the Bellboy (1992) ,"Several strangers converge on a hotel in Venice, Italy, where a bellboy's bad English sets them up to clash against each other in a hilarious case of mistaken identity.",MarkHerman,BronsonPinchot,DudleyMoore,BryanBrown
4824,7192,Only the Strong (1993) ,"Ex-Special Forces soldier Louis Stevens returns to Miami to find his former high school overrun by drugs and violence. A master of the Brazilian martial art, capoeira, Stevens pledges to ...
                    See full summary »",SheldonLettich,MarkDacascos,StaceyTravis,GeoffreyLewis
4825,7193,The Adventures of Ford Fairlane (1990) ,A vulgar private detective is hired to find a missing groupie and is drawn into a mystery involving a series of murders tied to the music industry.,RennyHarlin,AndrewDiceClay,LaurenHolly,WayneNewton
4826,7202,Beyond Re-Animator (2003) ,"After 13 years in prison, the mad scientist from Re-Animator (1985) gets a new chance to experiment with the arrival of a young prison doctor, who secretly hopes to learn to reanimate dead people. Good intentions turn to horror.",BrianYuzna,JeffreyCombs,TommyDeanMusset,JasonBarry
4827,7205,The Wind and the Lion (1975) ,"In early twentieth century Morocco, a Sharif kidnaps an American woman and her children, forcing President Theodore Roosevelt to send in forces to conduct a rescue mission.",JohnMilius,SeanConnery,CandiceBergen,BrianKeith
4828,7206,Mon Oncle (1958) ,"Monsieur Hulot visits the technology-driven world of his sister, brother-in-law, and nephew, but he can't quite fit into the surroundings.",JacquesTati,JacquesTati,Jean-PierreZola,AdrienneServantie
4829,7208,Dr. Jekyll and Mr. Hyde (1941) ,Dr. Jekyll allows his dark side to run wild when he drinks a potion that turns him into the evil Mr. Hyde.,VictorFleming,SpencerTracy,IngridBergman,LanaTurner
4830,7209,Monsieur Hulot's Holiday (1953) ,"Monsieur Hulot comes to a beachside hotel for a vacation and accidentally, but good-naturedly, causes havoc.",JacquesTati,JacquesTati,NathaliePascaud,MichelineRolla
4831,7211,People Will Talk (1951) ,"Dr. Noah Praetorius falls in love with Debra, a student who finds out that she is pregnant by her old boyfriend.",JosephL.Mankiewicz,CaryGrant,JeanneCrain,FinlayCurrie
4832,7212,I Was a Male War Bride (1949) ,"After marrying an American lieutenant with whom he was assigned to work in post-war Germany, a French captain attempts to find a way to accompany her back to the States under the terms of the War Bride Act.",HowardHawks,CaryGrant,AnnSheridan,MarionMarshall
4833,7215,To Have and Have Not (1944) ,"During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.",HowardHawks,HumphreyBogart,LaurenBacall,WalterBrennan
4834,7216,High Sierra (1941) ,"After being released from prison, notorious thief Roy Earle is hired by his old boss to help a group of inexperienced criminals plan and carry out the robbery of a California resort.",RaoulWalsh,IdaLupino,HumphreyBogart,AlanCurtis
4835,7217,Dark Passage (1947) ,A man convicted of murdering his wife escapes from prison and works with a woman to try and prove his innocence.,DelmerDaves,HumphreyBogart,LaurenBacall,BruceBennett
4836,7218,The Ox-Bow Incident (1942) ,"When a posse captures three men suspected of killing a local farmer, they become strongly divided over whether or not to lynch the men.",WilliamA.Wellman,HenryFonda,DanaAndrews,MaryBethHughes
4837,7219,They Drive by Night (1940) ,"When one of two truck-driving brothers loses an arm, they both join a transport company where later, the other is falsely charged as an accessory in the murder of the owner.",RaoulWalsh,GeorgeRaft,HumphreyBogart,AnnSheridan
4838,7222,Reefer Madness (1936) ,"Cautionary tale features a fictionalized take on the use of marijuana. A trio of drug dealers lead innocent teenagers to become addicted to ""reefer"" cigarettes by holding wild parties with jazz music.",LouisJ.Gasnier,DorothyShort,KennethCraig,LillianMiles
4839,7223,D.O.A. (1949) ,"Frank Bigelow, told he's been poisoned and has only a few days to live, tries to find out who killed him and why.",RudolphMaté,EdmondO'Brien,PamelaBritton,LutherAdler
4840,7225,Pumping Iron (1977) ,Arnold Schwarzenegger and Lou Ferrigno face off in a no-holds-barred competition for the title of Mr. Olympia in this critically-acclaimed film that made Schwarzenegger a household name.,,ArnoldSchwarzenegger,LouFerrigno,MattyFerrigno
4841,7228,Cool World (1992) ,A comic strip femme fatale seeks to seduce her cartoonist creator in order to cross over into the real world.,RalphBakshi,GabrielByrne,KimBasinger,JanniBrenn
4842,7234,La Strada (1954) ,"A care-free girl is sold to a traveling entertainer, consequently enduring physical and emotional pain along the way.",FedericoFellini,AnthonyQuinn,GiuliettaMasina,RichardBasehart
4843,7235,Koroshiya 1 (2001) ,"As sadomasochistic yakuza enforcer Kakihara searches for his missing boss he comes across Ichi, a repressed and psychotic killer who may be able to inflict levels of pain that Kakihara has only dreamed of achieving.",TakashiMiike,TadanobuAsano,NaoOhmori,Shin'yaTsukamoto
